"employeeId","timestamp"
1011,"2023-10-16T17:30+00:00"
1005,"2023-10-16T17:30+00:00"
1016,"2023-10-16T17:30+00:00"
1015,"2023-10-16T17:30+00:00"
1019,"2023-10-16T17:31+00:00"
1006,"2023-10-16T17:31+00:00"
1015,"2023-10-17T05:28+00:00"
1005,"2023-10-17T17:37+00:00"
1016,"2023-10-17T17:37+00:00"
1011,"2023-10-17T17:45+00:00"
1015,"2023-10-17T17:45+00:00"
1019,"2023-10-17T17:46+00:00"
1011,"2023-10-18T17:31+00:00"
1005,"2023-10-18T17:32+00:00"
1019,"2023-10-18T17:32+00:00"
1016,"2023-10-18T17:33+00:00"
1016,"2023-10-18T17:33+00:00"
1019,"2023-10-18T17:33+00:00"
1015,"2023-10-18T17:33+00:00"
1015,"2023-10-18T17:33+00:00"
1015,"2023-10-18T17:34+00:00"
1006,"2023-10-18T17:35+00:00"
1011,"2023-10-19T17:37+00:00"
1005,"2023-10-19T17:37+00:00"
1016,"2023-10-19T17:37+00:00"
1019,"2023-10-19T17:37+00:00"
1015,"2023-10-19T17:38+00:00"
1006,"2023-10-19T17:40+00:00"
1006,"2023-10-19T17:40+00:00"
1006,"2023-10-19T17:40+00:00"
1011,"2023-10-20T17:32+00:00"
1005,"2023-10-20T17:32+00:00"
1016,"2023-10-20T17:32+00:00"
1015,"2023-10-20T17:32+00:00"
1019,"2023-10-20T17:33+00:00"
1006,"2023-10-20T17:41+00:00"
1006,"2023-10-20T17:42+00:00"
1011,"2023-10-21T15:44+00:00"
1016,"2023-10-21T15:45+00:00"
1005,"2023-10-21T15:45+00:00"
1005,"2023-10-21T15:45+00:00"
1015,"2023-10-21T15:45+00:00"
1019,"2023-10-21T15:46+00:00"
1006,"2023-10-21T15:48+00:00"
