"employeeId","timestamp"
1015,"2023-10-03T17:31+00:00"
1006,"2023-10-03T17:31+00:00"
1011,"2023-10-04T17:30+00:00"
1016,"2023-10-04T17:30+00:00"
1005,"2023-10-04T17:31+00:00"
1019,"2023-10-04T17:31+00:00"
1015,"2023-10-04T17:31+00:00"
1006,"2023-10-04T17:32+00:00"
1011,"2023-10-05T17:30+00:00"
1005,"2023-10-05T17:30+00:00"
1016,"2023-10-05T17:30+00:00"
1019,"2023-10-05T17:31+00:00"
1015,"2023-10-05T17:31+00:00"
1006,"2023-10-05T17:32+00:00"
1005,"2023-10-06T17:29+00:00"
1015,"2023-10-06T17:32+00:00"
1006,"2023-10-06T17:32+00:00"
1019,"2023-10-06T17:32+00:00"
1005,"2023-10-07T14:36+00:00"
1011,"2023-10-07T14:36+00:00"
1019,"2023-10-07T14:36+00:00"
1016,"2023-10-07T14:36+00:00"
1016,"2023-10-07T14:37+00:00"
1015,"2023-10-07T14:37+00:00"
1006,"2023-10-07T14:37+00:00"
