employeeId,timestamp
1020,2023-08-22T04:45+00:00
1001,2023-08-22T04:46+00:00
1020,2023-08-22T04:48+00:00
1006,2023-08-22T05:21+00:00
1005,2023-08-22T05:22+00:00
1021,2023-08-22T05:22+00:00
1003,2023-08-22T05:22+00:00
1019,2023-08-22T05:23+00:00
1009,2023-08-22T05:23+00:00
1009,2023-08-22T05:23+00:00
1004,2023-08-22T05:24+00:00
1011,2023-08-22T05:24+00:00
1017,2023-08-22T05:25+00:00
1001,2023-08-23T04:44+00:00
1020,2023-08-23T04:44+00:00
1008,2023-08-23T04:44+00:00
1015,2023-08-23T04:44+00:00
1013,2023-08-23T04:44+00:00
1017,2023-08-23T04:45+00:00
1010,2023-08-23T04:58+00:00
1023,2023-08-23T05:09+00:00
1011,2023-08-23T05:15+00:00
1005,2023-08-23T05:15+00:00
1006,2023-08-23T05:16+00:00
1021,2023-08-23T05:16+00:00
1002,2023-08-23T05:16+00:00
1022,2023-08-23T05:16+00:00
1009,2023-08-23T05:16+00:00
1004,2023-08-23T05:17+00:00
1004,2023-08-23T05:17+00:00
1007,2023-08-23T05:17+00:00
1003,2023-08-23T05:17+00:00
1019,2023-08-23T05:17+00:00
1001,2023-08-24T04:39+00:00
1007,2023-08-24T04:39+00:00
1020,2023-08-24T04:39+00:00
1003,2023-08-24T04:39+00:00
1005,2023-08-24T04:40+00:00
1015,2023-08-24T04:40+00:00
1008,2023-08-24T04:40+00:00
1009,2023-08-24T04:40+00:00
1017,2023-08-24T04:40+00:00
1013,2023-08-24T04:40+00:00
1010,2023-08-24T04:51+00:00
1023,2023-08-24T05:12+00:00
1006,2023-08-24T05:18+00:00
1022,2023-08-24T05:18+00:00
1002,2023-08-24T05:18+00:00
1019,2023-08-24T05:18+00:00
1021,2023-08-24T05:18+00:00
1004,2023-08-24T05:19+00:00
1024,2023-08-24T06:34+00:00
1004,2023-08-24T17:46+00:00
1001,2023-08-24T18:16+00:00
1003,2023-08-25T04:42+00:00
1008,2023-08-25T04:43+00:00
1013,2023-08-25T04:43+00:00
1015,2023-08-25T04:43+00:00
1005,2023-08-25T04:43+00:00
1010,2023-08-25T04:53+00:00
1006,2023-08-25T05:21+00:00
1011,2023-08-25T05:21+00:00
1022,2023-08-25T05:21+00:00
1021,2023-08-25T05:21+00:00
1002,2023-08-25T05:21+00:00
1019,2023-08-25T05:22+00:00
1004,2023-08-25T05:22+00:00
1009,2023-08-25T05:22+00:00
1020,2023-08-25T17:16+00:00
1007,2023-08-25T17:17+00:00
1017,2023-08-25T17:17+00:00
1003,2023-08-25T17:18+00:00
1013,2023-08-26T04:41+00:00
1015,2023-08-26T04:41+00:00
1008,2023-08-26T04:41+00:00
1009,2023-08-26T04:42+00:00
1005,2023-08-26T04:42+00:00
1003,2023-08-26T04:42+00:00
1010,2023-08-26T04:53+00:00
1006,2023-08-26T05:15+00:00
1022,2023-08-26T05:15+00:00
1004,2023-08-26T05:16+00:00
1011,2023-08-26T05:16+00:00
1021,2023-08-26T05:16+00:00
1002,2023-08-26T05:16+00:00
1019,2023-08-26T05:16+00:00
1020,2023-08-26T17:27+00:00
1007,2023-08-26T17:29+00:00
