employeeId,timestamp
1020,2023-08-22T17:17+00:00
1007,2023-08-22T17:17+00:00
1013,2023-08-22T17:18+00:00
1006,2023-08-22T17:46+00:00
1022,2023-08-22T17:46+00:00
1002,2023-08-22T17:46+00:00
1019,2023-08-22T17:47+00:00
1005,2023-08-22T17:47+00:00
1021,2023-08-22T17:47+00:00
1009,2023-08-22T17:47+00:00
1003,2023-08-22T17:48+00:00
1011,2023-08-22T17:48+00:00
1004,2023-08-22T17:48+00:00
1007,2023-08-23T17:18+00:00
1008,2023-08-23T17:18+00:00
1013,2023-08-23T17:19+00:00
1020,2023-08-23T17:19+00:00
1010,2023-08-23T17:41+00:00
1015,2023-08-23T17:44+00:00
1002,2023-08-23T17:46+00:00
1019,2023-08-23T17:46+00:00
1005,2023-08-23T17:46+00:00
1022,2023-08-23T17:47+00:00
1011,2023-08-23T17:47+00:00
1004,2023-08-23T17:47+00:00
1009,2023-08-23T17:47+00:00
1003,2023-08-23T17:47+00:00
1006,2023-08-23T17:47+00:00
1021,2023-08-23T17:50+00:00
1008,2023-08-24T17:18+00:00
1009,2023-08-24T17:18+00:00
1007,2023-08-24T17:18+00:00
1005,2023-08-24T17:18+00:00
1013,2023-08-24T17:18+00:00
1020,2023-08-24T17:19+00:00
1015,2023-08-24T17:19+00:00
1017,2023-08-24T17:19+00:00
1003,2023-08-24T17:19+00:00
1010,2023-08-24T17:30+00:00
1022,2023-08-24T17:45+00:00
1002,2023-08-24T17:45+00:00
1004,2023-08-24T17:46+00:00
1019,2023-08-24T17:46+00:00
1011,2023-08-24T17:47+00:00
1006,2023-08-24T17:47+00:00
1021,2023-08-24T17:47+00:00
1001,2023-08-24T18:16+00:00
1013,2023-08-25T17:17+00:00
1008,2023-08-25T17:18+00:00
1005,2023-08-25T17:18+00:00
1015,2023-08-25T17:18+00:00
1003,2023-08-25T17:18+00:00
1010,2023-08-25T17:27+00:00
1002,2023-08-25T17:46+00:00
1022,2023-08-25T17:46+00:00
1009,2023-08-25T17:46+00:00
1019,2023-08-25T17:47+00:00
1011,2023-08-25T17:47+00:00
1021,2023-08-25T17:47+00:00
1006,2023-08-25T17:47+00:00
1004,2023-08-25T17:47+00:00
1009,2023-08-26T04:41+00:00
1020,2023-08-26T05:38+00:00
1007,2023-08-26T05:39+00:00
1017,2023-08-26T05:40+00:00
1005,2023-08-26T16:00+00:00
1019,2023-08-26T16:01+00:00
1009,2023-08-26T16:01+00:00
1003,2023-08-26T16:01+00:00
1021,2023-08-26T16:08+00:00
1006,2023-08-26T16:09+00:00
1004,2023-08-26T16:10+00:00
1008,2023-08-26T17:26+00:00
1013,2023-08-26T17:26+00:00
1015,2023-08-26T17:26+00:00
1022,2023-08-26T17:26+00:00
1002,2023-08-26T17:27+00:00
1011,2023-08-26T17:27+00:00
1007,2023-08-27T05:26+00:00
1020,2023-08-27T05:26+00:00
